time,FD FAN A  DISCHARGE PRESSURE_PI_06102_1,FD FAN B  DISCHARGE PRESSURE_PI_06102_2,FD FAN A COMPENSATED AIR FLOW_TOT_AIR_FL,COAL FEEDER SPEED MILL A_FIQC_03305_A_FB,COAL FEEDER SPEED MILL B_FIQC_03305_B_FB,COAL FEEDER SPEED MILL C_FIQC_03305_C_FB,COAL FEEDER SPEED MILL D_FIQC_03305_D_FB,COAL FEEDER SPEED MILL E_FIQC_03305_E_FB,MAIN STEAM PRESSURE_PI_02100_S,SEC AIR WINDBOX LEFT PRESSURE_PI_06102_5,SEC AIR PRESSURE AT WINDBOX RIGHT_PI_06102_6,PRIMARY AIR PRES FROM APH_PI_05102_4,SEC AIR O/L PRS AT APH_PI_06102_4,O2 AT ECONOMIZER INLET_QCR_06704
1552568481450,334.87152,333.57376,313.64148,5.1551557,6.384241,6.132108,5.4568377,0,96.76403,130.53262,99.319496,635.3812,186.97263,3.4574516
1552568541448,338.75552,340.9312,314.68842,5.156927,6.369217,6.1847425,5.5106993,0,96.91409,128.2435,97.2499,650.18945,197.18663,3.2767804
1552568601945,337.0686,331.32712,310.61813,5.1497545,6.380691,6.062745,5.4042997,0,97.14232,121.84528,99.311104,634.9527,183.80844,3.2991266
1552568661942,334.08014,338.72034,308.93466,5.1498823,6.378575,6.029625,5.361401,0,97.17897,128.93443,99.27855,642.2811,184.8767,3.4811985
1552568721955,337.00873,332.82693,310.2169,5.157564,6.3818474,6.052262,5.399064,0,97.18187,128.98837,98.34484,637.1867,190.78241,3.4747763
1552568781953,337.2518,334.67325,314.0064,5.1491227,6.391079,6.055166,5.397736,0,97.31587,131.9246,98.35281,640.3294,187.43039,3.2900019
1552568842450,337.85788,339.98682,312.72495,5.1462097,6.3737173,6.0027413,5.3555746,0,97.29183,131.08682,99.38606,636.115,196.38084,3.476065
1552568902447,335.22745,333.55228,312.87473,5.144792,6.371148,6.032577,5.360091,0,97.36226,124.46368,97.18117,634.9207,191.43295,3.3823402
1552568962445,335.8411,339.06174,312.76236,5.1414466,6.383878,5.9640117,5.319037,0,97.40409,128.11572,97.11863,634.84985,188.90292,3.3518524
1552569022443,342.7558,334.70694,310.7217,5.155143,6.3818793,5.975895,5.311128,0,97.53204,131.75612,97.447716,635.66754,194.36154,3.2536001
1552569082456,335.03357,336.59015,313.93604,5.1408806,6.37023,5.938847,5.3086543,0,97.47416,127.357254,98.49299,643.67725,190.88484,3.3888562
1552569142953,341.36896,333.82874,312.447,5.1521626,6.3685946,5.9630694,5.3098636,0,97.48517,124.965515,98.73958,631.8532,189.93976,3.162442
1552569202950,336.57947,335.64853,310.87546,5.1501384,6.3814845,5.9243536,5.2568936,0,97.45424,127.62562,99.65928,640.8174,193.80164,3.3596666
1552569262948,341.94757,335.18213,310.5903,5.1322007,6.3744526,5.941034,5.2879863,0,97.589966,126.14479,100.68667,641.1184,192.55296,3.3233464
1552569322945,335.13556,336.9511,311.81955,5.1469064,6.3757043,5.893231,5.235825,0,97.61713,127.47695,98.61571,647.28033,195.29808,3.222406
1552569382943,339.0802,336.0197,310.6902,5.1473193,6.381924,5.907797,5.247988,0,97.75764,125.66855,101.646904,648.72675,186.85974,3.0719848
1552569442956,336.02023,331.67596,311.62668,5.154841,6.369085,5.792551,4.108293,0,98.14066,131.1854,101.55373,645.8657,194.9251,2.9288757
1552569503453,338.17535,334.227,309.8171,5.1437116,6.3861113,5.851228,3.1805336,0,98.045845,130.67242,97.68416,633.2104,191.04958,3.3546896
1552569563451,336.3104,333.3548,312.40582,5.149423,6.3748684,5.867851,4.183028,0,96.829025,126.58832,97.77651,646.87714,186.09526,4.201582
1552569623448,334.76495,338.7476,311.49893,5.14995,6.369297,5.8641605,4.4819756,0,96.6018,130.22546,97.77319,645.8653,192.60716,3.6474617
1552569683446,338.9746,332.60364,310.7962,5.1458707,6.3814955,5.9540014,4.499054,0,96.47271,125.7783,97.76686,639.08527,189.2702,3.4458025
1552569743443,334.41736,335.9998,310.47705,5.144183,6.374511,6.02714,4.6104474,0,96.4218,128.30933,97.279564,645.07574,187.95665,3.56618
1552569803441,339.69873,337.12683,309.4851,5.139322,6.3644004,6.084249,4.6568837,0,96.39202,128.82343,97.37046,645.8538,193.93993,3.3649468
1552569863953,334.5257,333.28418,314.02664,5.155547,6.384845,6.1245565,4.640276,0,96.56109,127.48589,99.324,646.5146,193.43596,3.2228959
1552569923951,335.86255,338.10297,309.0265,5.1517434,6.378018,6.134117,4.6938586,0,96.56422,127.37354,97.24722,640.20447,192.08636,3.469503
1552569983949,340.2491,332.81784,311.2407,5.147953,6.367846,6.0991354,4.655419,0,96.63615,126.39527,97.13993,639.64233,192.60379,3.3841844
1552570043946,335.3999,333.305,311.34103,5.1431828,6.369271,6.1307015,4.6936517,0,96.58865,124.053444,97.14232,641.3399,187.39098,3.4552872
1552570103944,338.65967,338.05975,312.08188,5.1521997,6.370273,6.174509,4.709522,0,96.526146,127.573586,97.41292,639.0594,192.52167,3.469462
1552570163941,335.97055,333.0524,312.7897,5.14976,6.3781314,6.2082696,4.721219,0,96.554344,127.48619,97.45505,648.8599,195.08154,3.3926857
1552570224454,336.06644,335.56787,310.55466,5.1538424,6.387122,6.2131553,4.8220067,0,96.35576,130.52379,97.45785,642.42017,190.83925,3.561985
1552570284451,340.31805,333.29016,313.56876,5.1501436,6.382686,6.304715,4.807605,0,96.42003,128.67377,98.65765,646.82574,194.45554,3.4036024
1552570344449,332.7941,337.33722,309.5274,5.143973,6.3745255,6.2912335,4.7953954,0,96.52938,127.85462,98.54571,642.8303,192.16728,3.343888
1552570404447,338.09122,332.95264,307.38104,5.140726,6.376001,6.267116,4.807394,0,96.733086,125.86628,98.55007,643.33527,188.2659,3.2482505
1552570464444,337.29254,331.95663,313.3141,5.148553,6.3681703,6.190597,4.740764,0,96.89663,128.45253,98.49947,643.7899,187.84897,3.2315218
1552570524941,334.4575,338.6897,310.57053,5.1505423,6.37729,6.201426,4.7554083,0,96.96561,125.31766,97.54111,637.63556,190.08768,3.2559824
1552570584954,338.59683,333.02942,306.93948,5.146422,6.3684554,6.2253633,4.7569895,0,97.00428,130.90993,98.419716,645.764,193.66774,3.3053088
1552570644952,334.60913,333.6897,314.59464,5.1495976,6.375265,6.2266316,4.7621226,0,97.08246,125.80403,98.503494,638.78467,190.80728,3.3124185
1552570704949,338.72705,341.8809,309.2173,5.1497893,6.3836803,6.2294703,4.782658,0,97.0862,128.45927,96.23267,647.2857,196.78128,3.3014476
1552570764947,340.80463,334.21155,308.20258,5.1460495,6.3763065,6.2496486,4.730456,0,97.19112,132.50214,98.34107,649.70215,192.40678,3.1556654
1552570824945,336.90726,334.19992,310.83664,5.1519537,6.3695,6.201873,4.7962,0,97.10716,132.16292,97.691536,650.65497,188.79019,3.2460506
1552570885441,336.5168,338.62442,308.08286,5.1422124,6.362404,6.233734,4.8047233,0,97.16541,128.96367,97.62686,649.61584,190.40036,3.0501993
1552570945455,341.6587,332.92743,309.2993,5.146124,6.370689,6.2357025,4.779565,0,97.126656,130.22267,96.128105,648.4893,193.11845,3.2382555
1552571005452,336.0703,337.4788,308.9241,5.1463437,6.3764195,6.2855225,4.7982745,0,97.14978,131.457,98.22049,651.02625,194.98381,3.1942577
1552571065450,337.09494,339.83398,304.57913,5.1573777,6.3704743,6.2703314,4.809732,0,97.11128,128.6471,100.2048,645.6223,193.02039,3.3303947
1552571125447,342.28998,334.70654,305.65274,5.1513987,6.3829913,6.2918725,4.759591,0,97.2453,130.96718,98.070625,656.35895,189.97758,3.2372832
1552571185445,339.55832,338.055,309.84378,5.1364346,6.3787856,6.2577505,4.7167673,0,97.429955,133.65349,98.823204,648.79553,196.55542,2.9579647
1552571245942,341.9281,339.16086,302.77478,5.149695,6.365037,6.2198567,4.711902,0,97.629265,126.473724,97.1234,659.35583,194.00871,2.9177613
1552571305955,338.20395,335.22348,307.93393,5.1465373,6.3809385,6.1272407,4.7277966,0,97.56681,131.24109,99.16645,647.7904,191.5777,3.2230878
1552571365953,338.85416,339.94394,305.7014,5.155594,6.380575,6.2100816,4.7389607,0,97.589325,131.85402,99.128235,647.39215,188.30952,3.1892824
1552571425950,340.95892,335.2418,303.07553,5.1497655,6.363776,6.199506,4.7287126,0,97.59599,128.84917,98.32312,653.3252,193.84152,3.2000077
1552571485948,336.6858,335.32742,309.7154,5.1507597,6.3728285,6.1981387,4.7831516,0,97.42926,131.84608,100.46133,658.4464,195.66214,3.267039
1552571545945,340.78104,341.43814,305.78162,5.150004,6.3732667,6.2453656,4.7942495,0,97.46833,129.06622,98.40698,654.84686,192.16246,3.2635279
1552571606442,341.89096,336.83878,308.91998,5.146625,6.3611794,6.217052,4.7574515,0,97.441,127.5693,98.28673,666.7901,192.49054,3.0694456
1552571666455,337.3889,332.5201,303.6548,5.1488523,6.386247,6.2267785,4.7587867,0,97.509636,126.13867,100.361084,653.59467,194.92448,3.084466
1552571726453,339.07047,341.51758,300.93292,5.153636,6.3871317,6.196205,4.69707,0,97.60424,128.32013,98.325134,663.9454,191.31415,2.9899144
1552571786950,343.21677,335.23407,307.77194,5.148482,6.3758087,6.2010612,4.7347775,0,97.61271,128.80966,100.545265,658.3221,190.79353,3.1730182
1552571846947,336.62405,341.70343,306.32068,5.147523,6.383278,6.1654882,4.730363,0,97.571495,131.34048,98.45232,656.11597,193.70284,3.2466054
1552571906945,337.3591,338.9112,300.45178,5.157015,6.3634186,6.2014337,4.71592,0,97.506485,127.20129,100.464836,657.01117,193.88907,3.3411033
1552571966943,342.76862,337.23337,306.92575,5.1540546,6.3906984,6.2342854,4.759495,0,97.44226,133.83371,100.60435,658.7459,191.63252,3.2050276
1552572026956,338.34888,338.1413,306.2445,5.152505,6.3619604,6.2427416,4.716201,0,97.47143,132.00414,100.65888,654.2123,193.43417,3.1485934
1552572087453,340.84262,339.65015,300.22006,5.154001,6.3732123,6.228999,4.789085,0,97.37068,130.39229,100.599945,660.25726,188.78467,3.2138474
1552572147450,337.36386,332.98346,304.68018,5.1553364,6.371974,6.2559514,4.7776647,0,97.37814,132.20288,100.71595,659.6755,195.38078,3.218295
1552572207448,335.45724,336.75793,302.87805,5.1569123,6.370303,6.2559514,4.7632184,0,97.48152,129.23643,96.653625,654.5759,191.83205,3.1491334
1552572267945,341.9697,334.82935,304.91956,5.1464276,6.3625765,6.248005,4.759454,0,97.41525,127.16172,96.69931,660.06354,187.30392,3.195532
1552572327942,339.5783,339.3998,306.5696,5.1497693,6.3811584,6.2307887,4.7828,0,97.351135,128.55147,96.60454,666.1669,195.169,3.114034
1552572387955,338.06714,339.8036,305.7765,5.1381516,6.376047,6.274224,4.7885933,0,97.380104,134.4552,98.72191,657.8346,191.45576,3.2133687
1552572447953,341.67123,332.87973,301.3925,5.1459785,6.366181,6.228606,4.7907557,0,97.44208,132.4002,98.98555,654.21875,192.02289,3.1153471
1552572507951,339.92725,336.73782,307.11047,5.157013,6.371949,6.1714544,4.6715164,0,97.67394,132.35187,98.9543,657.64575,197.37773,3.024379
1552572568447,339.24637,341.18127,305.33463,5.1538506,6.38216,6.1527586,4.7258368,0,97.73702,127.36325,98.11566,660.4826,195.88571,3.1030626
1552572628445,341.19244,334.6407,302.52798,5.147223,6.370282,6.1960077,4.6591444,0,97.70085,130.30411,98.131905,662.9871,188.24074,3.2057483
1552572688443,337.53986,336.63797,305.3563,5.1501174,6.369333,6.1603456,4.7078247,0,97.73329,131.37227,98.14706,667.4709,196.38924,3.017273
1552572748456,338.395,343.43185,304.16364,5.157013,6.3684907,6.1992116,4.7206326,0,97.62086,132.99928,97.94619,667.1669,190.89523,3.24381
1552572808453,343.69598,338.17688,305.3638,5.146966,6.3826895,6.2140813,4.7194343,0,97.497154,133.61589,97.93909,656.9957,193.61096,3.2757485
1552572868451,340.0406,337.152,304.72253,5.152241,6.368623,6.2163534,4.7423077,0,97.48824,133.40009,100.0502,656.6473,193.07213,3.2330346
1552572928948,338.2435,338.42462,303.5772,5.1491733,6.3746634,6.2344494,4.756049,0,97.383766,129.00201,97.97678,654.52765,190.7928,3.202284
1552572988945,341.31586,341.24594,299.6953,5.152412,6.361813,6.230437,4.8103576,0,97.38136,132.08763,100.72552,659.98065,194.33003,3.1872559
1552573048943,340.51422,338.22598,304.08997,5.1480722,6.373963,6.1867504,4.7223477,0,97.5268,126.904594,98.72117,659.88513,195.42566,2.9991252
1552573108956,336.021,335.77145,302.72073,5.153288,6.3763714,6.230481,4.7313576,0,97.414314,126.43454,98.75499,661.7156,189.3447,3.1865747
1552573168954,341.29373,339.13593,302.74124,5.1527286,6.3732963,6.189768,4.7879114,0,97.51193,130.00221,98.66697,661.2817,193.9957,3.2084663
1552573228951,340.42325,334.93423,305.4235,5.15573,6.3688483,6.2113576,4.758126,0,97.45569,133.30963,98.643265,658.7785,195.19878,3.1232107
1552573288949,337.9796,337.5489,301.1784,5.14691,6.378746,6.2725215,4.8011847,0,97.31406,127.41,97.81276,661.70325,196.7296,3.1707067
1552573349446,343.30545,337.73737,302.89563,5.149665,6.36833,6.263067,4.812939,0,97.249306,132.32005,99.57031,657.2246,190.88367,3.2281787
1552573409443,337.34955,335.14563,303.86172,5.14935,6.3824286,6.2315454,4.811809,0,97.327644,125.050995,99.43102,651.7896,195.58575,2.985936
1552573469441,338.78693,342.37686,307.36624,5.1462045,6.381805,6.273101,4.834812,0,97.246796,132.31223,101.03078,661.1867,193.08302,3.104033
1552573529454,344.72418,337.37656,306.77222,5.1502776,6.36831,6.2251563,4.780876,0,97.38449,131.45624,99.024185,662.9615,197.38428,3.031679
1552573589452,344.37256,337.45657,306.3307,5.1527944,6.3687105,6.20876,4.7616124,0,97.460266,128.19075,99.4112,662.7301,189.5866,3.1158626
1552573649949,337.53537,340.4976,309.4174,5.1516967,6.3684387,6.20753,4.771909,0,97.562164,133.75656,99.76802,650.0935,189.11552,3.005317
1552573709946,339.8892,339.8038,305.4757,5.145597,6.381188,6.2101603,4.7249837,0,97.52933,132.38316,99.398506,666.3931,188.93198,3.3708978
1552573769944,341.4432,335.50848,305.84528,5.1476326,6.376345,6.241989,4.7414513,0,97.49527,129.09827,97.37589,665.206,190.60808,3.0747266
1552573829941,336.56503,335.66614,307.93088,5.160485,6.3727837,6.2428327,4.8004785,0,97.462105,126.88056,99.38647,659.12897,189.23389,3.2092857
1552573889955,337.0931,342.1469,306.49084,5.1470685,6.374282,6.244865,4.7891088,0,97.45762,128.11957,99.56756,659.39185,188.01543,3.2309556
1552573949952,343.26166,337.04077,303.2758,5.159809,6.3778486,6.2034025,4.7661667,0,97.53034,132.8638,100.25141,658.8867,192.55519,3.1077642
1552574010449,336.9039,339.02307,304.58517,5.149361,6.3785915,6.2132707,4.7897573,0,97.52952,131.26602,100.33195,656.28094,193.06369,3.0712671
1552574070447,337.10214,339.61334,304.86923,5.150496,6.3752313,6.210138,4.7639337,0,97.564896,127.18481,100.39238,655.9575,191.35446,3.1337256
1552574130943,338.90823,336.20496,304.30414,5.1584506,6.369325,6.2283545,4.7861023,0,97.56605,129.66515,100.3055,666.21967,191.25304,3.194334
1552574190941,337.2285,336.5198,306.1249,5.148162,6.3784447,6.1506577,4.7100134,0,97.700035,128.64807,100.107346,656.7103,190.80919,2.9759336
1552574250954,343.55902,339.36124,305.76846,5.144744,6.3759394,6.1865273,4.7370176,0,97.66694,131.86128,101.18668,659.9053,190.27525,3.1125474
1552574310952,338.82202,333.6909,301.5992,5.1485324,6.38415,6.1696267,4.70273,0,97.67512,125.06419,99.15174,658.0512,188.60391,3.0702038
1552574370949,339.0129,341.3886,308.01712,5.154455,6.3773623,6.179037,4.70841,0,97.68079,133.59966,97.618256,668.2121,195.12737,3.1940086
1552574430947,342.31195,338.38788,306.38116,5.1517863,6.362131,6.201687,4.717548,0,97.66433,130.16454,97.8338,651.9856,189.10011,3.0599272
1552574491444,339.6766,340.4601,307.5494,5.154889,6.372946,6.2026353,4.772438,0,97.54917,130.99228,95.77569,662.5093,196.55022,3.0812771
1552574551441,339.34232,341.05252,306.0899,5.148467,6.3853254,6.2030745,4.7181063,0,97.5093,133.7255,95.626305,651.5955,196.92334,3.257329
1552574611455,342.6017,336.7818,306.19232,5.146925,6.3662353,6.275064,4.7608094,0,97.344696,131.00897,98.38272,660.7522,190.56308,3.2991266
1552574671452,339.09845,337.3145,305.07574,5.159632,6.3685,6.236749,4.781211,0,97.375,132.76016,100.42176,663.33185,190.00032,3.191976
1552574731450,341.0548,342.5529,305.32755,5.1463103,6.3858747,6.238748,4.785605,0,97.33547,128.47253,101.41106,663.9217,193.37204,3.207043
1552574791447,340.34552,336.20416,307.21463,5.1445107,6.373345,6.213861,4.7566338,0,97.435455,130.25133,99.6655,669.08044,193.54626,3.144883
1552574851944,341.51868,340.08273,306.61514,5.15288,6.377366,6.189738,4.77955,0,97.53443,133.78587,100.92383,662.037,188.55345,3.2411797
1552574911942,339.41122,335.4899,301.03116,5.142786,6.3698335,6.130761,4.695595,0,97.745926,126.92661,98.88765,664.71515,196.75844,3.1059575
1552574972454,339.10202,340.532,304.2842,5.149218,6.369062,6.104598,4.6272135,0,97.89632,128.43,100.92941,653.39734,188.3577,3.0877948
1552575032452,342.3232,334.9918,307.81223,5.1464314,6.3781466,6.1135,4.642355,0,97.89285,128.9024,99.0433,663.2502,192.15123,3.172152
1552575092449,336.60645,338.30453,304.94308,5.1532283,6.374714,6.211457,4.721035,0,97.59313,128.43156,98.79601,660.49646,192.93036,3.390199
1552575152447,343.5156,341.1021,309.6413,5.1545076,6.3704724,6.228377,4.7253113,0,97.46376,131.20857,98.450005,667.33856,190.83488,3.1817186
1552575212445,339.04654,336.26596,305.26688,5.1462045,6.3778467,6.2111344,4.743021,0,97.50365,129.99547,99.51041,660.1069,194.872,3.2267613
1552575272442,337.8946,341.81195,303.35223,5.144569,6.378782,6.1706514,4.7024918,0,97.604675,133.17738,97.59077,666.2284,186.20512,3.102817
1552575332955,346.7228,335.98413,307.4059,5.148091,6.390367,6.190798,4.7255816,0,97.540436,133.39952,99.50266,665.206,197.08203,3.1621718
1552575392952,339.3493,339.09802,304.82864,5.152755,6.3695264,6.223208,4.772043,0,97.40298,131.2,99.6405,673.3071,194.73767,3.2286644
1552575452950,338.2114,339.59772,304.4355,5.1396775,6.375887,6.2355537,4.759772,0,97.37283,133.21024,99.30302,663.41315,188.94666,3.2436795
1552575512947,344.7392,337.1522,309.72787,5.146264,6.3759427,6.1993957,4.7429934,0,97.407814,131.36775,99.431465,662.0589,191.03796,3.2308233
1552575572945,336.4129,341.38013,304.74585,5.154301,6.37636,6.248851,4.7811627,0,97.31264,132.05556,97.25229,662.89374,195.21288,3.1682892
1552575632943,341.42038,339.22983,304.1073,5.150678,6.3878937,6.253094,4.8257356,0,97.28665,131.69952,95.72965,671.01654,194.65753,3.170882
1552575693455,337.50082,338.81277,304.19144,5.137632,6.382287,6.2445445,4.836251,0,97.25783,127.65107,97.81839,669.91504,194.53728,3.163962
1552575753453,338.74997,339.85318,304.3368,5.142235,6.369795,6.2292356,4.806621,0,97.36208,131.38173,101.945114,669.7884,187.01094,3.1617196
1552575813450,340.09375,336.70554,307.14914,5.142097,6.37414,6.1808157,4.7298355,0,97.522606,127.10219,101.98922,663.95746,188.80272,3.1179507
1552575873448,337.91895,341.57764,302.8458,5.143302,6.379385,6.17341,4.713083,0,97.62136,127.89724,99.91468,667.3777,191.5493,3.199516
1552575933445,342.84125,337.36014,306.26642,5.152766,6.382388,6.2132187,4.7219734,0,97.5267,134.30313,100.079895,670.77405,195.26863,3.064195
1552575993459,338.9835,336.3315,303.82596,5.147337,6.375032,6.23799,4.774083,0,97.45022,130.9541,98.065926,672.43945,196.02776,2.976684
1552576053955,342.277,336.82312,304.07242,5.150034,6.3772655,6.28545,4.7741723,0,97.34973,128.23933,97.993065,668.122,189.23528,3.1248243
1552576113953,339.55478,338.0568,304.54782,5.1298814,6.377433,6.2682786,4.7721124,0,97.35388,133.38965,95.93807,673.52844,196.272,2.968911
1552576173951,338.5142,340.5487,302.87482,5.1389117,6.368528,6.2580266,4.792067,0,97.3065,132.24878,100.25391,663.1825,196.92021,3.0116422
1552576233948,346.70053,336.03043,307.40018,5.151248,6.3761086,6.2776923,4.8129454,0,97.242546,127.119804,99.34095,667.43915,189.17331,2.8670788
1552576293946,337.03198,339.8986,303.81033,5.15372,6.3757324,6.2614965,4.8422294,0,97.204865,132.63356,99.36434,671.2839,194.67554,2.9402137
1552576353943,340.08484,336.53232,303.767,5.1539583,6.375055,6.2909894,4.8667645,0,97.227425,129.3866,101.41083,669.2043,192.56056,2.8754807
1552576414456,339.40048,337.90912,305.03098,5.1426053,6.371057,6.2651772,4.811766,0,97.32306,129.27008,99.40629,671.205,195.89526,2.835164
1552576474453,339.3152,339.7455,302.29053,5.147452,6.378385,6.2404485,4.734608,0,97.41729,131.82239,101.36676,664.2433,190.1573,2.8422625
1552576534451,343.31345,340.13757,300.86124,5.1562777,6.376038,6.2880206,4.8342443,0,97.287766,132.85019,101.432396,680.79456,199.36375,2.997734
1552576594449,339.6769,335.25266,304.7148,5.1447325,6.367924,6.277254,4.7997594,0,97.39049,126.58299,99.38051,654.96735,189.72815,2.9551184
1552576654446,338.3338,340.02548,302.8576,5.1369824,6.3760233,6.2380238,4.77277,0,97.513245,129.86725,99.07936,667.9754,189.84956,2.9006214
1552576714444,344.63464,338.90692,302.03677,5.1450844,6.362063,6.1437364,4.754212,0,97.72878,131.93079,100.3441,665.153,195.46008,2.8079188
1552576774956,339.32098,336.03412,302.44135,5.1532226,6.36863,6.1630597,4.6825004,0,97.82455,127.46961,98.34387,664.45636,193.3262,2.9480143
1552576834954,338.3101,340.5406,299.91772,5.1471334,6.3688016,6.153528,4.7272468,0,97.85152,126.91794,98.44259,664.2786,187.57321,3.0224383
1552576894951,344.98926,338.59433,303.5341,5.151077,6.375822,6.1949964,4.709082,0,97.78762,134.64803,100.503494,665.1222,190.17227,3.0921268
1552576954949,336.9177,334.13687,299.3333,5.146763,6.368653,6.225853,4.745286,0,97.7318,133.22798,100.816765,668.0927,190.64221,3.0429363
1552577014947,337.7139,340.96207,302.52676,5.1519036,6.3650074,6.201279,4.736046,0,97.63009,127.20958,100.52216,667.6691,189.38403,2.9521103
1552577074944,345.49536,340.22473,305.75616,5.1478767,6.3805585,6.2119055,4.7296624,0,97.624306,132.85817,101.876785,663.6201,194.25359,2.8869195
1552577135441,337.6441,336.80807,304.0916,5.160837,6.3805103,6.2550926,4.766707,0,97.4758,132.11136,99.853065,668.6486,193.46312,2.9379578
1552577195454,342.11316,343.41675,299.96704,5.1492085,6.369828,6.2304893,4.764078,0,97.480644,132.07321,99.6234,679.8499,191.28772,2.832638
1552577255452,343.31683,335.20023,303.8719,5.149829,6.3733726,6.296417,4.8018026,0,97.34937,132.97015,99.64057,668.975,196.46461,2.8801508
1552577315449,338.81906,338.468,301.64615,5.1466827,6.3759394,6.265555,4.78163,0,97.32282,132.0766,99.70319,668.4707,189.23741,2.8038008
1552577375447,338.01297,343.15552,304.72513,5.148765,6.369366,6.2638474,4.757591,0,97.3679,130.04028,97.581566,668.3091,197.8412,2.8796232
1552577435445,337.63696,336.04526,299.2961,5.1548576,6.3752,6.2175884,4.7570434,0,97.46637,127.948044,99.75792,671.52075,192.57146,2.7608538
1552577495941,338.2052,334.3865,303.51376,5.148514,6.3751607,6.1771727,4.7350883,0,97.57269,131.83531,99.75389,659.5481,193.64786,2.7200806
1552577555955,336.5905,340.26114,301.3529,5.140225,6.376019,6.215146,4.7168865,0,97.60946,127.67897,98.10828,666.2368,192.72484,2.8356893
1552577615952,341.98117,338.11407,298.0608,5.1463194,6.384764,6.174146,4.7278037,0,97.642334,126.904106,100.193146,668.286,188.67665,2.9921682
1552577675950,337.8425,334.17273,302.6166,5.1415324,6.372631,6.13918,4.7191386,0,97.76677,127.94794,100.00751,668.32654,195.19743,2.9319735
1552577735947,335.53452,339.11063,303.55197,5.1414766,6.3686194,6.150887,4.6650662,0,97.86738,129.04128,97.89359,671.47943,191.80423,2.8776324
1552577795945,341.62054,337.7531,303.71735,5.1426,6.370664,6.1406927,4.6607895,0,97.83215,126.20663,98.12281,666.2275,193.20624,2.963165
1552577856442,341.33945,337.1788,304.84207,5.145295,6.375431,6.147115,4.672615,0,97.83518,132.20512,98.0052,666.61707,191.12573,2.925219
1552577916455,336.80734,339.60205,301.31705,5.147869,6.3767533,6.2008133,4.6919794,0,97.69549,126.14981,100.10158,663.03986,194.13702,2.960993
1552577976453,343.22043,337.01886,300.3119,5.1556997,6.3799906,6.162398,4.7252054,0,97.56375,131.68631,100.094864,664.6557,196.447,2.8771198
1552578036450,337.28876,338.55643,303.56494,5.1517434,6.3727784,6.2433305,4.7655535,0,97.43691,132.53381,98.05046,661.62775,196.82788,3.0177069
1552578096448,337.6702,339.2591,300.29028,5.1492906,6.36156,6.193357,4.751245,0,97.44199,128.22023,98.58572,671.07446,189.64671,2.7816057
1552578156445,345.00156,336.93814,302.90482,5.150041,6.3782096,6.187844,4.765558,0,97.40858,131.3906,98.312546,662.8396,195.67639,2.7959664
1552578216942,336.0765,339.7801,301.75024,5.150596,6.370115,6.212805,4.7465568,0,97.41155,127.45564,102.78475,663.119,188.87944,2.7831233
1552578276955,342.27182,335.59467,301.3698,5.1560664,6.382384,6.178663,4.741928,0,97.44533,128.90862,98.552,664.7936,194.12836,2.8016813
1552578336953,338.89777,337.86078,301.15823,5.1483293,6.3848686,6.1723967,4.690882,0,97.510086,129.4072,98.34953,664.9537,192.34172,2.7914293
1552578396951,338.63434,340.93695,303.14264,5.1467705,6.380799,6.250382,4.783737,0,97.32052,131.29306,100.41275,664.79254,190.52498,2.879523
1552578456948,343.7043,337.8668,300.56433,5.1469564,6.36782,6.2363267,4.754765,0,97.38812,133.88844,98.11212,663.7648,195.73993,2.8653593
1552578517445,338.19775,336.81583,302.14832,5.1554704,6.3864913,6.2083125,4.742569,0,97.44885,132.10838,98.09979,670.06934,189.80067,2.9273744
