time,DRUM PR,DRUM PR,PSH O/L (RGHT) ST PR,PSH ST TMP BEF ATT 1A,PSH ST TMP AFTER ATT 1A SEL,PSH O/L (LFT) ST PR,PSH ST TMP BEF ATT 1B,PSH ST TMP AFT ATT 1B SEL,MS PRS,MS TMP,SELECTED MS FLO,MS PRES (FLOW COMP) MED SEL,MS TEMP (FLOW COMP) MED SEL,MS PRS,MS TMP,SELECTED MS FLO,MS PRES (FLOW COMP) MED SEL,MS TEMP (FLOW COMP) MED SEL,CRH ST PR AFTER ATT,CRH ST TMP AFT ATT,HRH ST PR,HRH ST TMP SEL,SPRAY 1 COMP FLOW,SH II COMP SPRAY FLOW
1529955000000,159.74,159.55,155.89,452.23,429.767,155.93,446.9,430.13300000000004,149.44,545.4,568.055,147.366,543.933,149.44,545.4,568.055,147.366,543.933,38.97,319.68,37.629,539.813,17.525,14.405999999999999
1529956800000,157.91,157.72,154.06,448.01,430.13300000000004,154.1,439.99,429.218,147.63,542.65,560.695,145.535,541.187,147.63,542.65,560.695,145.535,541.187,38.76,316.24,37.299,533.405,12.040999999999999,13.491
1529958600000,161.59,161.38,157.72,440.95,430.13300000000004,157.78,438.94,429.218,151.29,544.48,574.063,148.281,543.018,151.29,544.48,574.063,148.281,543.018,38.76,320.74,37.299,534.32,9.294,19.142
1529960400000,161.59,161.38,157.72,446.0,430.225,157.78,434.9,430.13300000000004,151.29,543.57,572.116,148.281,542.102,151.29,543.57,572.116,148.281,542.102,39.01,316.24,37.803000000000004,526.996,10.232000000000001,20.134
1529962200000,162.51,162.3,159.55,448.01,430.225,159.61,438.94,430.13300000000004,153.11,544.48,576.957,150.112,542.102,153.11,544.48,576.957,150.112,542.102,38.11,322.31,37.08,532.489,12.092,20.202
1529964000000,160.68,160.47,156.81,446.0,429.858,156.86,443.98,430.13300000000004,150.36,542.65,571.009,147.366,541.187,150.36,542.65,571.009,147.366,541.187,39.02,316.69,37.982,535.236,13.054,22.278000000000002
1529965800000,160.68,160.47,156.81,446.0,429.858,156.86,444.99,429.95,150.36,542.65,571.909,148.281,541.187,150.36,542.65,571.909,148.281,541.187,39.02,317.82,37.982,536.151,14.003,21.315
1529967600000,159.32,159.11,155.59,439.95,429.218,155.45,436.92,429.034,149.9,535.33,569.071,147.346,534.778,149.9,535.33,569.071,147.346,534.778,39.03,311.08,37.286,525.165,8.493,19.498
1529969400000,160.24,160.03,156.5,449.02,430.13300000000004,156.37,444.99,429.95,149.9,547.23,568.92,147.346,546.68,149.9,547.23,568.92,147.346,546.68,39.03,320.06,37.286,537.067,13.992,17.754
1529971200000,160.24,160.03,156.5,447.82,430.13300000000004,156.37,443.94,429.95,149.9,546.31,568.95,147.346,544.849,149.9,546.31,568.95,147.346,544.849,39.14,319.99,38.05,537.982,13.995,16.815
1529973000000,159.32,159.11,155.59,449.12,430.13300000000004,155.45,444.08,429.767,148.99,547.23,564.3240000000001,146.431,545.764,148.99,547.23,564.3240000000001,146.431,545.764,39.14,319.99,38.05,537.067,14.024000000000001,15.884
1529974800000,160.24,160.03,156.5,452.14,430.13300000000004,156.37,447.1,429.767,149.9,545.4,570.8580000000001,147.346,544.849,149.9,545.4,570.8580000000001,147.346,544.849,38.95,319.99,37.771,540.729,17.883,16.848
1529976600000,160.24,160.03,156.5,450.13,429.95,156.37,445.09,429.95,149.9,546.31,566.2869999999999,147.346,544.849,149.9,546.31,566.2869999999999,147.346,544.849,38.95,318.87,37.771,537.067,15.175,14.981
1529978400000,161.16,160.95,157.42,452.14,429.95,157.28,447.1,429.95,150.82,546.31,572.827,148.262,544.849,150.82,546.31,572.827,148.262,544.849,39.08,321.12,37.895,542.56,17.88,15.856
1529980200000,159.32,159.11,155.59,447.1,429.858,155.45,441.05,430.13300000000004,148.99,542.65,565.5790000000001,146.431,541.187,148.99,542.65,565.5790000000001,146.431,541.187,38.74,316.4,37.162,531.573,13.411,15.001
1529982000000,159.32,159.11,155.59,453.15,429.858,155.45,448.11,430.13300000000004,148.99,548.14,567.337,146.431,546.68,148.99,548.14,567.337,146.431,546.68,38.74,319.77,37.162,540.729,18.02,14.09
1529983800000,159.32,159.11,155.59,453.15,429.858,155.45,447.1,429.767,148.99,546.31,565.656,146.431,544.849,148.99,546.31,565.656,146.431,544.849,38.92,318.65,37.826,538.898,17.189,14.09
1529985600000,159.32,159.11,155.59,445.09,429.858,155.45,441.05,429.767,148.99,547.23,565.591,146.431,544.849,148.99,547.23,565.591,146.431,544.849,38.92,317.52,37.826,535.236,11.475999999999999,13.159
1529987400000,153.83,153.62,150.07,433.99,429.675,149.96,437.02,425.189,144.43,534.41,528.234,141.85299999999998,533.862,144.43,534.41,528.234,141.85299999999998,533.862,36.21,293.93,35.102,513.263,6.431,15.904000000000002
1529989200000,152.92,152.71,150.07,440.05,434.25300000000004,149.96,423.89,416.858,144.43,542.65,513.8009999999999,141.85299999999998,541.187,144.43,542.65,513.8009999999999,141.85299999999998,541.187,34.4,288.32,34.191,500.44599999999997,4.391,17.579
1529991000000,154.77,154.56,150.99,442.06,436.084,151.79,425.91,414.38599999999997,146.28,543.57,509.094,143.703,542.102,146.28,543.57,509.094,143.703,542.102,34.41,282.7,33.262,503.19199999999995,7.122000000000001,14.537
1529992800000,154.77,154.56,150.99,446.1,439.746,151.79,431.97,422.07599999999996,146.28,537.16,516.594,143.703,537.524,146.28,537.16,516.594,143.703,537.524,35.32,288.32,34.168,507.77,6.028,23.053
1529994600000,155.15,154.92,151.83,439.04,433.337,151.73,430.96,415.668,146.2,535.33,510.72,144.085,535.693,146.2,535.33,510.72,144.085,535.693,34.42,284.95,34.168,505.023,7.995,17.58
1529996400000,155.15,154.92,151.83,437.02,432.42199999999997,151.73,433.99,422.07599999999996,146.2,543.57,517.65,144.085,542.102,146.2,543.57,517.65,144.085,542.102,35.32,290.56,34.319,511.43199999999996,7.846,20.233
1529998200000,155.24,155.01,151.92,437.02,410.907,151.83,430.28,414.75199999999995,146.3,542.65,508.39099999999996,144.161,541.187,146.3,542.65,508.39099999999996,144.161,541.187,35.32,289.51,34.319,505.939,17.688,8.139
1530000000000,156.16,155.93,152.84,442.97,430.13300000000004,152.74,441.39,430.316,146.3,548.14,549.078,144.161,547.595,146.3,548.14,549.078,144.161,547.595,37.13,311.97,36.137,528.827,10.647,23.004
1530001800000,156.16,155.93,152.84,437.93,430.13300000000004,152.74,434.32,429.401,146.81,543.57,553.215,144.314,543.018,146.81,543.57,553.215,144.314,543.018,37.12,308.6,36.123000000000005,522.418,6.933,15.423
1530003600000,156.16,155.93,152.84,443.98,429.218,152.74,442.4,429.49199999999996,146.81,548.14,539.665,144.314,547.595,146.81,548.14,539.665,144.314,547.595,37.12,307.48,35.72,528.827,13.027000000000001,19.012999999999998
1530005400000,162.57,162.34,159.25,448.01,430.13300000000004,159.15,443.4,430.408,153.05,543.57,570.006,150.246,542.102,153.05,543.57,570.006,150.246,542.102,38.6,319.39,37.606,535.236,13.775,17.234
1530007200000,159.8,159.57,156.5,448.78,430.13300000000004,156.41,445.03,429.49199999999996,149.37,544.48,568.247,146.584,542.102,149.37,544.48,568.247,146.584,542.102,38.79,315.41,37.602,533.405,14.605,17.371
1530009000000,162.55,162.32,159.25,449.78,430.13300000000004,159.15,446.04,430.408,153.09,543.57,570.878,150.246,542.102,153.09,543.57,570.878,150.246,542.102,39.07,323.05,37.336,536.151,15.509,17.401
1530010800000,158.87,158.66,155.59,449.78,429.95,155.49,445.03,430.408,148.49,543.57,566.883,146.69799999999998,543.018,148.49,543.57,566.883,146.69799999999998,543.018,38.23,317.21,37.679,534.32,15.562999999999999,17.447
1530012600000,162.53,162.32,159.25,448.78,429.95,159.15,447.05,430.408,153.13,545.4,566.59,150.131,544.849,153.13,545.4,566.59,150.131,544.849,39.14,316.99,37.46,538.898,16.509,17.519000000000002
1530014400000,161.61,161.4,157.34,447.77,430.13300000000004,157.3,446.04,430.408,151.22,544.48,571.904,148.39600000000002,543.018,151.22,544.48,571.904,148.39600000000002,543.018,39.04,317.21,38.082,535.236,14.689,14.81
1530016200000,161.63,161.4,158.26,441.72,430.13300000000004,158.2,438.98,430.408,151.22,542.65,570.789,149.292,542.102,151.22,542.65,570.789,149.292,542.102,39.04,317.21,38.082,531.573,9.217,13.029000000000002
1530018000000,159.8,159.59,156.43,443.74,430.13300000000004,156.37,441.0,430.408,149.39,539.9,568.052,147.461,539.355,149.39,539.9,568.052,147.461,539.355,38.18,314.96,37.158,526.996,12.065,21.353
1530019800000,159.8,159.59,155.51,444.74,430.13300000000004,155.45,441.0,429.858,149.39,549.06,566.197,146.545,546.68,149.39,549.06,566.197,146.545,546.68,39.08,318.33,38.064,532.489,12.293,22.56
1530021600000,160.72,160.51,157.34,443.84,430.041,157.28,442.54,429.858,150.3,545.4,570.643,147.461,542.102,150.3,545.4,570.643,147.461,542.102,39.08,317.37,38.064,534.32,12.285,21.595
1530023400000,160.72,160.51,156.44,446.86,430.041,157.28,443.55,430.225,150.3,542.65,571.597,147.461,541.187,150.3,542.65,571.597,147.461,541.187,38.87,317.37,37.830999999999996,536.151,14.165999999999999,23.711
1530025200000,158.87,158.68,155.53,441.82,430.408,155.45,440.52,430.225,149.54,546.31,564.952,146.24,543.933,149.54,546.31,564.952,146.24,543.933,38.2,316.24,37.185,530.658,10.51,20.019000000000002
1530027000000,159.78,159.61,156.44,441.82,430.408,156.37,440.52,430.225,149.54,545.4,567.857,147.156,543.933,149.54,545.4,567.857,147.156,543.933,39.1,316.24,37.185,532.489,11.482999999999999,19.179000000000002
1530028800000,160.7,159.61,156.44,438.79,429.49199999999996,156.37,436.49,429.675,149.54,545.4,568.0219999999999,147.156,543.018,149.54,545.4,568.0219999999999,147.156,543.018,39.1,317.37,37.689,527.911,7.882000000000001,16.463
1530030600000,160.7,160.53,156.43,444.84,430.408,156.37,441.53,430.591,150.46,546.31,569.758,148.071,544.849,150.46,546.31,569.758,148.071,544.849,38.74,318.49,37.689,533.405,11.6,15.546
1530032400000,160.7,160.53,156.43,450.89,430.408,156.37,445.56,430.591,150.46,547.23,570.797,147.156,545.764,150.46,547.23,570.797,147.156,545.764,38.74,319.61,37.725,538.898,15.279000000000002,16.445
1530034200000,159.78,159.61,155.51,448.88,430.408,155.45,445.56,429.675,149.54,546.31,566.22,146.24,544.849,149.54,546.31,566.22,146.24,544.849,38.78,317.37,37.725,537.067,15.257,15.542
1530036000000,159.78,159.61,156.43,450.89,430.408,156.37,446.57,429.675,149.54,547.23,567.9730000000001,147.156,544.849,149.54,547.23,567.9730000000001,147.156,544.849,38.78,318.49,38.082,539.813,17.219,15.625
1530037800000,155.2,155.03,151.85,441.82,421.25199999999995,151.79,445.56,422.9,146.79,543.57,518.439,144.409,542.102,146.79,543.57,518.439,144.409,542.102,36.04,292.65,35.363,522.418,20.695999999999998,9.193
1530039600000,155.2,155.03,151.85,443.84,424.915,151.79,447.58,426.56300000000005,146.79,548.14,528.685,144.409,546.68,146.79,548.14,528.685,144.409,546.68,36.04,303.89,35.354,531.573,18.022000000000002,11.095999999999998
1530041400000,155.11,154.86,151.96,438.79,420.154,152.02,433.46,422.9,146.41,549.06,519.675,144.161,546.68,146.41,549.06,519.675,144.161,546.68,35.36,296.02,34.448,514.178,16.456,10.703
1530043200000,155.11,154.86,151.96,434.76,428.394,152.02,437.49,427.478,146.41,540.82,531.241,144.161,540.271,146.41,540.82,531.241,144.161,540.271,36.26,298.27,35.349000000000004,512.347,8.847000000000001,25.377
1530045000000,155.55,155.78,152.31,440.81,422.9,151.92,436.49,425.647,146.47,550.89,528.967,144.19899999999998,548.511,146.47,550.89,528.967,144.19899999999998,548.511,36.26,300.52,35.349000000000004,516.01,10.605,16.195999999999998
1530046800000,155.55,155.78,152.31,441.82,426.56300000000005,151.92,436.49,427.478,146.47,546.31,531.391,144.19899999999998,545.764,146.47,546.31,531.391,144.19899999999998,545.764,35.39,301.64,35.157,519.672,12.157,23.381
1530048600000,155.76,155.72,152.36,443.84,427.478,152.29,438.5,427.478,146.45,542.65,537.475,144.18,542.102,146.45,542.65,537.475,144.18,542.102,36.29,303.89,35.157,521.503,11.168,22.99
1530050400000,155.76,155.72,152.36,443.55,426.56300000000005,152.29,438.84,426.56300000000005,146.45,545.4,533.259,144.18,544.849,146.45,545.4,533.259,144.18,544.849,36.29,302.61,34.85,519.672,11.802,25.624000000000002
1530052200000,155.53,155.32,152.04,443.55,421.985,152.02,436.82,424.731,146.35,546.31,523.7230000000001,144.10399999999998,544.849,146.35,546.31,523.7230000000001,144.10399999999998,544.849,36.44,300.36,35.345,516.925,15.547,15.417
1530054000000,155.53,155.32,152.04,445.46,428.394,152.02,440.85,428.394,146.35,546.31,537.206,144.10399999999998,544.849,146.35,546.31,537.206,144.10399999999998,544.849,36.43,303.06,35.34,523.3340000000001,11.672,27.037
1530055800000,160.11,159.9,156.62,451.37,430.225,156.6,446.9,430.225,150.28,542.65,571.818,147.9,541.187,150.28,542.65,571.818,147.9,541.187,39.14,316.54,38.055,536.151,17.253,22.706
1530057600000,159.19,158.98,155.7,448.44,430.225,155.68,444.02,430.225,149.37,545.4,566.28,146.984,543.933,149.37,545.4,566.28,146.984,543.933,39.14,316.54,38.055,533.405,14.487,19.081
1530059400000,161.02,160.81,157.53,451.66,429.95,157.51,445.13,429.858,151.2,546.31,572.684,147.9,544.849,151.2,546.31,572.684,147.9,544.849,39.19,319.91,38.123000000000005,537.982,15.505,18.067999999999998
1530061200000,159.19,158.98,155.7,451.51,429.95,155.68,446.76,429.858,149.37,547.23,566.993,146.984,545.764,149.37,547.23,566.993,146.984,545.764,38.29,317.66,37.222,537.067,16.539,17.373
1530063000000,161.02,160.81,156.62,450.6,429.95,156.6,445.85,429.95,150.28,546.31,569.849,147.9,543.933,150.28,546.31,569.849,147.9,543.933,38.29,317.82,37.222,537.067,16.608,17.377
1530064800000,161.02,160.81,157.53,450.6,429.95,157.51,445.85,429.95,150.28,545.4,570.692,147.9,543.933,150.28,545.4,570.692,147.9,543.933,39.19,317.82,38.137,537.067,16.516,16.473
1530066600000,161.02,160.81,157.53,450.6,430.13300000000004,157.51,444.84,429.95,151.2,543.57,571.594,147.9,542.102,151.2,543.57,571.594,147.9,542.102,39.19,316.69,38.137,536.151,16.683,16.480999999999998
1530068400000,161.02,160.81,156.62,451.61,430.13300000000004,156.6,444.84,429.95,150.28,543.57,569.756,147.9,542.102,150.28,543.57,569.756,147.9,542.102,39.0,315.57,37.931,535.236,15.814,15.645999999999999
1530070200000,161.02,160.81,157.53,452.62,430.225,157.51,446.86,430.041,151.2,543.57,573.456,147.9,543.018,151.2,543.57,573.456,147.9,543.018,39.0,318.94,37.931,539.813,17.858,15.69
1530072000000,161.02,160.81,157.53,452.62,430.225,157.51,445.85,430.041,150.28,543.57,571.597,147.9,543.018,150.28,543.57,571.597,147.9,543.018,39.29,317.82,38.21,537.982,16.973,15.727
1530073800000,161.94,161.73,158.45,452.62,429.95,158.43,446.86,429.95,151.2,544.48,575.238,148.739,543.018,151.2,544.48,575.238,148.739,543.018,39.29,317.82,38.21,537.982,18.003,14.797
1530075600000,160.09,159.88,156.62,450.5,429.95,156.6,443.74,429.95,149.5,546.31,567.05,147.499,545.764,149.5,546.31,567.05,147.499,545.764,38.79,320.81,37.208,537.067,15.292,12.482999999999999
1530077400000,155.49,155.28,152.95,447.77,425.37199999999996,152.92,443.88,425.647,146.76,542.65,529.888,144.733,541.187,146.76,542.65,529.888,144.733,541.187,36.99,301.48,35.4,525.165,14.700999999999999,14.295
1530079200000,155.49,155.28,152.04,446.86,420.795,152.0,442.68,422.9,146.76,546.31,518.11,144.733,545.764,146.76,546.31,518.11,144.733,545.764,35.18,298.56,34.493,522.418,21.301,10.345
1530081000000,155.13,154.92,152.04,446.86,421.619,152.0,442.68,422.9,146.2,546.31,519.335,144.047,545.764,146.2,546.31,519.335,144.047,545.764,35.18,297.6,34.493,523.3340000000001,17.755,11.177
1530082800000,156.04,155.83,152.65,437.78,430.774,153.11,438.65,430.225,146.2,544.48,546.881,144.047,543.018,146.2,544.48,546.881,144.047,543.018,36.99,305.46,36.236999999999995,522.418,7.997999999999999,15.171
1530084600000,156.04,155.83,152.65,437.78,430.225,153.11,432.59,428.94300000000004,146.62,537.16,542.913,144.276,537.524,146.62,537.16,542.913,144.276,537.524,36.99,305.46,36.251,516.01,5.886,26.78
1530086400000,156.04,155.83,152.65,444.84,430.225,152.19,437.64,430.774,146.62,540.82,543.839,144.276,540.271,146.62,540.82,543.839,144.276,540.271,36.99,304.34,35.349000000000004,516.01,10.923,25.976
1530088200000,156.12,155.91,152.4,437.78,430.225,152.19,440.67,429.858,146.68,542.65,542.02,144.314,541.187,146.68,542.65,542.02,144.314,541.187,36.99,304.34,36.256,517.841,9.032,24.230999999999998
1530090000000,156.12,155.91,152.4,437.78,429.309,152.42,438.65,429.858,146.68,543.57,537.69,144.314,541.187,146.68,543.57,537.69,144.314,541.187,36.58,303.21,36.256,517.841,8.696,22.264
1530091800000,155.93,155.72,152.48,439.8,429.309,152.42,437.64,430.774,146.64,543.57,542.3330000000001,144.276,542.102,146.64,543.57,542.3330000000001,144.276,542.102,36.56,304.34,36.247,518.756,8.915,22.366
1530093600000,155.93,155.72,152.48,439.8,427.478,152.46,437.64,428.027,146.64,546.31,535.024,144.276,544.849,146.64,546.31,535.024,144.276,544.849,36.56,305.46,35.345,518.756,10.724,17.611
1530095400000,155.87,155.66,152.59,441.82,428.394,152.46,439.66,428.94300000000004,146.56,548.14,538.038,144.257,546.68,146.56,548.14,538.038,144.257,546.68,36.73,307.71,35.345,523.3340000000001,12.440999999999999,18.634
1530097200000,160.45,160.24,157.17,442.83,430.225,157.15,445.71,429.858,150.23,538.07,571.07,147.91899999999998,538.44,150.23,538.07,571.07,147.91899999999998,538.44,38.55,314.45,38.069,530.658,12.519,18.98
1530099000000,159.53,159.32,156.25,446.86,430.225,156.23,444.7,429.858,149.31,546.31,566.3969999999999,147.003,544.849,149.31,546.31,566.3969999999999,147.003,544.849,38.55,317.82,38.069,533.405,13.835,18.349
1530100800000,160.45,160.24,157.17,447.87,430.13300000000004,157.15,443.69,429.767,150.23,545.4,571.044,147.91899999999998,545.764,150.23,545.4,571.044,147.91899999999998,545.764,39.09,320.06,37.995,535.236,14.725,17.416
1530102600000,158.58,158.39,154.4,440.38,430.13300000000004,154.4,439.66,429.767,148.41,541.74,562.778,145.382,540.271,148.41,541.74,562.778,145.382,540.271,38.19,314.45,37.538000000000004,526.08,9.245,18.329
1530104400000,160.41,160.22,156.23,450.94,429.95,156.23,446.18,429.767,150.25,548.14,570.222,147.213,546.68,150.25,548.14,570.222,147.213,546.68,39.09,322.15,37.538000000000004,538.898,16.619,16.553
1530106200000,160.41,160.22,157.15,450.94,429.95,157.15,445.18,429.767,150.25,545.4,570.207,148.129,544.849,150.25,545.4,570.207,148.129,544.849,39.09,319.01,37.744,536.151,15.757,15.675999999999998
1530108000000,159.5,159.31,156.23,452.95,430.225,156.23,447.19,429.858,149.33,547.23,568.361,147.213,545.764,149.33,547.23,568.361,147.213,545.764,38.85,320.13,37.744,538.898,16.645,15.692
1530109800000,160.41,160.22,157.15,453.96,430.225,157.15,449.06,429.858,150.25,548.14,571.186,148.129,546.68,150.25,548.14,571.186,148.129,546.68,38.85,322.38,37.931,541.644,19.464000000000002,14.782
1530111600000,155.82,155.64,152.55,431.87,425.83,152.55,438.22,427.20300000000003,146.58,535.33,526.127,143.55100000000002,534.778,146.58,535.33,526.127,143.55100000000002,534.778,36.14,293.33,35.217,509.601,9.259,11.082
1530113400000,160.39,160.22,156.22,444.99,429.49199999999996,156.22,446.28,429.95,150.25,545.4,568.097,147.213,543.933,150.25,545.4,568.097,147.213,543.933,38.84,318.04,37.029,529.742,12.739,20.656
1530115200000,154.9,154.71,151.64,436.92,423.083,151.66,439.22,418.87199999999996,145.69,549.06,513.625,143.532,547.595,145.69,549.06,513.625,143.532,547.595,35.19,296.7,34.301,517.841,15.380999999999998,13.177999999999999
1530117000000,154.9,154.71,151.64,441.96,423.083,151.66,437.21,422.99199999999996,145.69,548.14,523.3919999999999,143.532,545.764,145.69,548.14,523.3919999999999,143.532,545.764,35.19,294.45,34.301,517.841,11.571,17.296
1530118800000,158.56,158.37,155.3,443.98,430.408,155.32,445.28,430.316,148.43,546.31,562.77,146.278,544.849,148.43,546.31,562.77,146.278,544.849,38.82,316.92,37.959,536.151,13.51,18.976
1530120600000,159.48,159.29,156.23,444.99,430.408,156.23,443.26,430.316,149.37,544.48,566.7130000000001,147.213,543.018,149.37,544.48,566.7130000000001,147.213,543.018,38.82,315.79,37.959,532.489,12.637,18.944000000000003
1530122400000,158.56,158.37,154.4,440.95,430.408,154.4,444.27,429.95,147.54,546.31,561.869,145.382,544.849,147.54,546.31,561.869,145.382,544.849,38.99,316.92,37.972,533.405,12.695,17.09
1530124200000,159.48,159.29,156.23,444.12,429.49199999999996,156.23,442.11,429.95,149.37,546.31,567.404,147.213,543.933,149.37,546.31,567.404,147.213,543.933,38.99,318.27,37.061,533.405,11.757,16.159000000000002
1530126000000,152.13,151.94,149.83,442.01,409.9,148.89,428.88,413.56199999999995,143.88,544.48,498.75199999999995,142.616,543.018,143.88,544.48,498.75199999999995,142.616,543.018,33.56,284.63,33.445,505.023,19.296,4.9510000000000005
1530127800000,154.88,154.69,151.66,445.03,420.88599999999997,151.64,433.93,421.80199999999996,145.71,552.72,519.4169999999999,143.57,550.342,145.71,552.72,519.4169999999999,143.57,550.342,35.37,298.11,34.338,517.841,14.682,9.501
1530129600000,154.88,154.69,151.66,445.03,417.13300000000004,151.64,432.92,419.055,145.71,549.98,514.741,143.57,547.595,145.71,549.98,514.741,143.57,547.595,35.37,296.99,34.338,515.094,17.369,6.739
1530131400000,154.92,154.71,151.7,446.04,411.639,151.66,431.91,415.39300000000003,146.24,545.4,508.431,143.97,543.018,146.24,545.4,508.431,143.97,543.018,34.79,291.37,33.907,512.347,21.052,5.631
1530133200000,154.92,154.71,151.7,437.97,420.978,151.66,429.89,421.89300000000003,146.24,549.06,518.629,143.97,546.68,146.24,549.06,518.629,143.97,546.68,34.79,298.11,33.907,513.263,12.999,13.55
1530135000000,155.45,155.24,152.11,441.72,422.809,152.04,431.73,424.64,146.28,538.07,526.0509999999999,144.066,536.7,146.28,538.07,526.0509999999999,144.066,536.7,35.69,293.1,34.809,506.85400000000004,11.672,17.963
1530136800000,155.45,155.24,152.11,441.67,422.626,152.04,434.08,422.809,146.28,549.06,522.456,144.066,546.771,146.28,549.06,522.456,144.066,546.771,34.79,295.19,33.907,515.094,13.956,16.189
1530138600000,155.51,155.28,152.13,441.72,422.626,151.94,435.09,423.724,146.39,550.89,525.678,144.142,548.602,146.39,550.89,525.678,144.142,548.602,35.7,298.79,34.809,517.841,12.34,14.493
1530140400000,155.51,155.28,152.13,440.81,420.795,151.94,434.08,422.809,146.39,546.31,522.255,144.142,544.94,146.39,546.31,522.255,144.142,544.94,35.7,296.32,34.809,515.094,12.26,15.338
1530142200000,155.43,155.22,152.11,440.81,422.626,152.04,433.17,423.724,146.28,547.23,523.54,144.10399999999998,544.94,146.28,547.23,523.54,144.10399999999998,544.94,35.6,297.6,34.663000000000004,514.178,12.443,14.224
1530144000000,155.43,155.22,152.11,438.79,411.639,152.04,430.14,415.485,146.28,538.99,509.19800000000004,144.10399999999998,538.531,146.28,538.99,509.19800000000004,144.10399999999998,538.531,34.69,287.49,34.663000000000004,505.939,18.533,7.9479999999999995
1530145800000,158.18,157.99,154.86,443.84,429.95,154.79,439.22,430.225,148.17,539.9,562.752,145.97299999999998,538.531,148.17,539.9,562.752,145.97299999999998,538.531,38.33,311.08,37.391,528.827,11.607000000000001,22.885
1530147600000,160.93,160.74,157.61,447.87,429.95,157.53,444.27,430.225,150.91,542.65,574.88,148.72,542.194,150.91,542.65,574.88,148.72,542.194,39.23,316.69,37.391,534.32,15.262,22.154
1530149400000,158.18,158.01,154.82,443.84,429.858,154.75,441.24,430.225,148.11,542.65,562.413,145.401,541.278,148.11,542.65,562.413,145.401,541.278,38.7,314.22,37.385999999999996,527.911,11.622,17.531
1530151200000,156.35,155.26,152.99,443.84,426.19599999999997,152.92,438.22,426.56300000000005,146.28,543.57,531.654,144.485,543.109,146.28,543.57,531.654,144.485,543.109,36.87,299.62,35.551,519.672,11.845,20.313
1530153000000,155.43,155.26,152.08,442.83,430.774,152.0,445.28,430.225,146.28,542.65,545.9730000000001,144.485,542.194,146.28,542.65,545.9730000000001,144.485,542.194,36.86,306.36,35.551,528.827,12.134,25.756
1530154800000,159.1,158.92,155.74,446.86,429.858,155.66,442.25,430.225,148.64,543.57,565.222,146.126,541.278,148.64,543.57,565.222,146.126,541.278,38.67,315.34,37.364000000000004,529.742,12.341,16.335
1530156600000,155.43,155.26,152.08,442.83,417.957,152.0,437.21,421.069,146.81,543.57,516.611,144.295,542.194,146.81,543.57,516.611,144.295,542.194,35.96,296.25,34.654,516.01,14.265999999999998,11.845999999999998
1530158400000,154.52,154.35,152.08,438.79,411.548,152.0,436.2,415.57599999999996,146.81,543.57,508.889,144.295,542.194,146.81,543.57,508.889,144.295,542.194,35.06,289.51,33.751999999999995,510.51599999999996,24.936999999999998,7.735
1530160200000,154.52,154.35,151.71,441.82,419.788,151.39,442.25,421.985,146.07,544.48,519.133,143.99,543.109,146.07,544.48,519.133,143.99,543.109,35.06,294.0,33.751999999999995,519.672,16.812,15.282
1530162000000,155.07,154.84,151.71,436.77,420.978,151.39,432.16,421.985,146.07,545.4,518.082,143.99,544.025,146.07,545.4,518.082,143.99,544.025,35.64,294.0,34.654,510.51599999999996,9.42,8.602
1530163800000,155.07,154.84,151.89,438.65,420.978,151.81,434.18,421.985,146.16,540.82,521.396,144.028,539.447,146.16,540.82,521.396,144.028,539.447,35.64,290.41,34.654,511.43199999999996,11.765,13.419
1530165600000,155.17,154.98,151.89,434.61,421.89300000000003,151.81,433.17,422.9,146.16,542.56,521.232,144.028,541.37,146.16,542.56,521.232,144.028,541.37,35.19,291.53,34.356,505.023,9.244,19.926
1530167400000,155.17,154.98,151.39,435.62,416.217,151.37,434.18,418.231,146.18,542.56,515.514,144.085,542.285,146.18,542.56,515.514,144.085,542.285,35.19,291.53,34.356,512.347,16.197,17.358
1530169200000,154.73,154.54,152.31,443.69,425.464,151.37,436.2,426.471,146.18,543.48,531.179,144.085,543.201,146.18,543.48,531.179,144.085,543.201,36.01,301.64,35.047,515.094,11.64,24.945999999999998
1530171000000,154.73,154.54,152.31,441.67,422.809,151.52,436.2,423.724,146.28,537.98,523.419,144.10399999999998,538.623,146.28,537.98,523.419,144.10399999999998,538.623,35.11,294.9,34.146,515.094,15.275,21.191999999999997
1530172800000,155.15,154.9,151.85,439.66,420.978,151.52,435.19,422.809,146.28,538.9,520.116,144.10399999999998,538.623,146.28,538.9,520.116,144.10399999999998,538.623,36.02,296.02,35.052,512.347,13.514000000000001,16.47
1530174600000,155.15,154.9,151.85,438.65,415.57599999999996,151.45,432.16,419.147,146.24,542.56,511.621,144.10399999999998,542.285,146.24,542.56,511.621,144.10399999999998,542.285,35.12,292.65,34.15,509.601,14.001,9.994
1530176400000,154.77,154.52,151.66,439.66,416.309,151.45,434.18,419.147,146.24,540.73,514.697,144.10399999999998,540.4540000000001,146.24,540.73,514.697,144.10399999999998,540.4540000000001,35.12,292.65,34.15,510.51599999999996,15.321,11.011
1530178200000,154.77,154.52,151.66,439.66,417.13300000000004,151.28,434.18,419.055,146.05,544.39,514.872,143.97,543.201,146.05,544.39,514.872,143.97,543.201,34.65,291.53,33.756,511.43199999999996,17.697,10.166
